firm_name,url,is_about,descriptor,total_about_pages
Winbond Electronics Corp.,http://www.winbond.com/hq/about-winbond/quality-policy/management/?__locale=en,1,Quality|Management,39
Winbond Electronics Corp.,http://www.winbond.com/hq/about-winbond/company-profile/milestones/?__locale=en,1,Milestones,39
Winbond Electronics Corp.,http://www.winbond.com/hq/about-winbond/csr/safety-risk-management/?__locale=en,1,Safety|Risk|Management,39
Winbond Electronics Corp.,http://www.winbond.com/hq/about-winbond/csr/sustainable-development/?__locale=en,1,Sustainable|Development,39
Winbond Electronics Corp.,http://www.winbond.com/hq/about-winbond/investor/investor-conference/?__locale=en,1,Investor|Relations,39
Winbond Electronics Corp.,http://www.winbond.com/hq/about-winbond/company-profile/organization/?__locale=en,1,Organization,39
Winbond Electronics Corp.,http://www.winbond.com/hq/about-winbond/investor/shareholder-services/?__locale=en,1,Shareholder|Services,39
Winbond Electronics Corp.,http://www.winbond.com/hq/about-winbond/company-profile/internal-audit/?__locale=en,1,Internal|Audit,39
Winbond Electronics Corp.,http://www.winbond.com/hq/about-winbond/investor/financial-information/?__locale=en,1,Financial|Information,39
Winbond Electronics Corp.,http://www.winbond.com/hq/about-winbond/company-profile/awards-and-honors/?__locale=en,1,Awards|and|Honors,39
Winbond Electronics Corp.,http://www.winbond.com/hq/about-winbond/stakeholder/communication-channel/?__locale=en,1,Communication|Channel,39
Winbond Electronics Corp.,http://www.winbond.com/hq/about-winbond/company-profile/corporate-officers/?__locale=en,1,Corporate|Officers,39
Winbond Electronics Corp.,http://www.winbond.com/hq/about-winbond/stakeholder/stakeholder_management/?__locale=en,1,Stakeholder|Management,39
Biosphere Medical,https://www.merit.com/about/,1,Overview,8
Biosphere Medical,https://www.merit.com/about/events/,1,Events,8
Biosphere Medical,https://www.merit.com/about/patents/,1,Patents,8
Biosphere Medical,https://www.merit.com/about/executives/,1,Executives,8
Biosphere Medical,https://www.merit.com/about/vision-values/,1,Vision|&|Values,8
Biosphere Medical,https://www.merit.com/about/merit-medical-news/,1,News,8
Biosphere Medical,https://www.merit.com/investors/corporate-governance/,1,Corporate|Governance,8
Biosphere Medical,https://www.merit.com/about/code-of-conduct-for-suppliers/,1,Compliance,8
Cisco Technology,https://www.cisco.com/c/en/us/about.html,1,About|Cisco,20
Cisco Technology,https://www.cisco.com/c/en/us/partners.html,1,Partners,20
Cisco Technology,https://www.cisco.com/c/en/us/about/csr.html,1,Social|responsibility,20
Cisco Technology,https://www.cisco.com/c/en/us/about/help.html,1,Help,20
Cisco Technology,https://www.cisco.com/c/en/us/about/account.html,1,Manage|account,20
Cisco Technology,https://www.cisco.com/c/en/us/about/careers.html,1,Careers,20
Cisco Technology,https://www.cisco.com/c/en/us/about/sitemap.html,1,Site|Map,20
Cisco Technology,https://www.cisco.com/c/en/us/about/trust-center.html,1,The|Trust|Center,20
Cisco Technology,https://www.cisco.com/c/en/us/about/legal/trademarks.html,1,Trademarks,20
Cisco Technology,https://www.cisco.com/c/en/us/about/legal/privacy-full.html,1,None,20
Cisco Technology,https://www.cisco.com/c/en/us/about/careers/we-are-cisco.html,1,We|Are|Cisco,20
Cisco Technology,https://www.cisco.com/c/en/us/solutions/partner-ecosystem.html,1,Meet|our|partners,20
Cisco Technology,https://www.cisco.com/c/en/us/partners/partner-with-cisco.html,1,Partner|with|Cisco,20
Cisco Technology,https://www.cisco.com/c/en/us/about/legal/terms-conditions.html,1,Terms|&|Conditions,20
Cisco Technology,https://www.cisco.com/c/en/us/solutions/collaboration/webex-teams.html,1,Webex|Teams,20
Cisco Technology,https://www.cisco.com/c/en/us/about/careers/we-are-cisco/people-deal.html,1,Our|People|Deal,20
Cisco Technology,https://www.cisco.com/c/en/us/about/case-studies-customer-success-stories.html,1,Customer|stories,20
Cisco Technology,https://www.cisco.com/c/en/us/about/csr/impact/environmental-sustainability.html,1,Environmental|sustainability,20
Cisco Technology,https://www.cisco.com/c/en/us/about/case-studies-customer-success-stories/datascan.html,1,None,20
Cisco Technology,https://www.cisco.com/c/en/us/about/corporate-social-responsibility/statement-slavery-human-trafficking.html,1,Supply|chain|transparency,20
Pixar,https://www.pixar.com/about/,1,About,3
Pixar,https://www.pixar.com/company-faqs,1,Company|FAQ's,3
Pixar,https://www.pixar.com/pixar-profiles,1,Pixar|Profiles,3
Pinnacle Technology,http://pinnacle-technology.com/about.php,1,About|Us,2
Pinnacle Technology,http://pinnacle-technology.com/software-development.php,1,Project|Management,2
Soliton Lasers,https://www.soliton.com/about/,1,About,1
H R D CORPORATION,http://haywardrec.org/27/About-Us,1,About|Us,1
Pharmatrophix,http://pharmatrophix.com/ptx-team.html,1,PTX|TEAM,2
Pharmatrophix,http://pharmatrophix.com/partners.html,1,PARTNERS,2
Honda Motor Co.,https://www.honda.com/about,1,None,2
Honda Motor Co.,https://www.honda.com/history,1,None,2
OrbusNeich Medical,http://orbusneich.com/en/general/history,1,History,6
OrbusNeich Medical,http://orbusneich.com/en/general/our-vision,1,About|OrbusNeich,6
OrbusNeich Medical,http://orbusneich.com/en/investor/governance,1,Corporate|Governance,6
